CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15312.0,74,4,924.85,2,3,3,233,At Risk
15313.0,109,1,52.0,2,1,1,211,At Risk
15314.0,198,1,327.97,1,1,2,112,At Risk
15315.0,63,2,570.5,2,2,2,222,At Risk
15316.0,326,1,165.0,1,1,1,111,At Risk
15318.0,3,1,312.62,4,1,2,412,Loyal Customer
15319.0,283,1,204.5,1,1,1,111,At Risk
15320.0,43,1,267.13,3,1,1,311,At Risk
15321.0,70,3,2748.31,2,3,4,234,At Risk
15322.0,85,1,679.68,2,1,3,213,At Risk
15325.0,103,1,162.29,2,1,1,211,At Risk
15326.0,333,1,311.71,1,1,2,112,At Risk
15327.0,52,1,208.75,2,1,1,211,At Risk
15329.0,38,3,1049.7,3,3,3,333,At Risk
15330.0,31,2,714.96,3,2,3,323,At Risk
15332.0,365,4,1661.06,1,3,3,133,At Risk
15333.0,207,1,1028.56,1,1,3,113,At Risk
15334.0,156,3,351.67,1,3,2,132,At Risk
15335.0,53,1,173.97,2,1,1,211,At Risk
15339.0,65,2,574.07,2,2,2,222,At Risk
15341.0,80,1,2020.52,2,1,4,214,At Risk
15342.0,129,1,406.09,2,1,2,212,At Risk
15343.0,86,1,364.5,2,1,2,212,At Risk
15344.0,0,3,563.94,4,3,2,432,Loyal Customer
15345.0,45,1,393.54,3,1,2,312,At Risk
15346.0,332,1,252.42000000000002,1,1,1,111,At Risk
15347.0,365,1,201.60000000000002,1,1,1,111,At Risk
15348.0,71,1,158.04,2,1,1,211,At Risk
15349.0,157,2,473.81,1,2,2,122,At Risk
15350.0,372,1,115.65,1,1,1,111,At Risk
15351.0,11,7,1960.1100000000001,4,4,4,444,High Score
15353.0,254,2,777.02,1,2,3,123,At Risk
15355.0,28,2,277.05,3,2,1,321,At Risk
15356.0,30,10,2766.5,3,4,4,344,At Risk
15358.0,4,22,8347.2,4,4,4,444,High Score
15360.0,39,1,427.93,3,1,2,312,At Risk
15361.0,361,1,418.92,1,1,2,112,At Risk
15363.0,372,1,326.0,1,1,2,112,At Risk
15364.0,95,2,913.19,2,2,3,223,At Risk
15365.0,25,7,2314.32,3,4,4,344,At Risk
15366.0,74,2,602.51,2,2,2,222,At Risk
15367.0,56,4,1877.59,2,3,4,234,At Risk
15368.0,20,1,446.94000000000005,3,1,2,312,At Risk
15370.0,40,7,2386.05,3,4,4,344,At Risk
15372.0,136,1,2007.3999999999999,2,1,4,214,At Risk
15373.0,7,12,2415.91,4,4,4,444,High Score
15374.0,128,1,168.0,2,1,1,211,At Risk
15376.0,39,3,1233.3600000000001,3,3,3,333,At Risk
15379.0,168,7,3703.29,1,4,4,144,At Risk
15380.0,8,5,1690.2600000000002,4,4,4,444,High Score
15381.0,213,2,596.85,1,2,2,122,At Risk
15382.0,14,6,5955.71,4,4,4,444,High Score
15384.0,169,2,642.41,1,2,2,122,At Risk
15385.0,39,1,316.88,3,1,2,312,At Risk
15386.0,185,1,394.14,1,1,2,112,At Risk
15388.0,269,1,140.54,1,1,1,111,At Risk
15389.0,171,1,500.0,1,1,2,112,At Risk
15392.0,4,4,1535.53,4,3,3,433,Loyal Customer
15393.0,15,2,231.86,4,2,1,421,Loyal Customer
15394.0,9,4,2183.54,4,3,4,434,Loyal Customer
15395.0,325,1,107.45,1,1,1,111,At Risk
15396.0,112,1,288.18,2,1,1,211,At Risk
15397.0,289,1,94.0,1,1,1,111,At Risk
15398.0,15,2,1345.53,4,2,3,423,Loyal Customer
15399.0,0,3,815.77,4,3,3,433,Loyal Customer
15400.0,91,5,716.2,2,4,3,243,At Risk
15402.0,148,2,626.77,1,2,2,122,At Risk
15405.0,188,1,349.1,1,1,2,112,At Risk
15406.0,30,2,510.71000000000004,3,2,2,322,At Risk
15407.0,33,4,1056.44,3,3,3,333,At Risk
15408.0,263,1,267.18,1,1,1,111,At Risk
15410.0,83,8,3450.84,2,4,4,244,At Risk
15411.0,25,4,1358.88,3,3,3,333,At Risk
15412.0,170,1,190.53,1,1,1,111,At Risk
15414.0,9,3,774.9000000000001,4,3,3,433,Loyal Customer
15415.0,312,1,572.8100000000001,1,1,2,112,At Risk
15416.0,64,4,3984.32,2,3,4,234,At Risk
15417.0,84,1,508.8,2,1,2,212,At Risk
15419.0,24,1,135.86,3,1,1,311,At Risk
15421.0,58,4,950.36,2,3,3,233,At Risk
15422.0,322,2,97.7,1,2,1,121,At Risk
15423.0,37,1,43.5,3,1,1,311,At Risk
15424.0,253,2,383.34,1,2,2,122,At Risk
15426.0,18,5,1447.39,3,4,3,343,At Risk
15427.0,32,3,1483.14,3,3,3,333,At Risk
15428.0,14,1,93.78,4,1,1,411,Loyal Customer
15429.0,26,2,397.35,3,2,2,322,At Risk
15432.0,22,1,171.19,3,1,1,311,At Risk
15433.0,213,2,533.3,1,2,2,122,At Risk
15434.0,7,5,1041.48,4,4,3,443,Loyal Customer
15435.0,21,1,149.29,3,1,1,311,At Risk
15436.0,11,3,1122.53,4,3,3,433,Loyal Customer
15437.0,261,1,200.16,1,1,1,111,At Risk
15438.0,130,1,156.57999999999998,2,1,1,211,At Risk
15440.0,54,3,383.68,2,3,2,232,At Risk
15442.0,248,1,594.0,1,1,2,112,At Risk
15443.0,1,7,3236.91,4,4,4,444,High Score
15444.0,8,2,1418.26,4,2,3,423,Loyal Customer
15445.0,263,1,113.5,1,1,1,111,At Risk
15447.0,330,1,155.17,1,1,1,111,At Risk
15448.0,312,1,494.64,1,1,2,112,At Risk
15449.0,25,3,974.52,3,3,3,333,At Risk
15450.0,29,1,429.84,3,1,2,312,At Risk
15452.0,29,3,538.73,3,3,2,332,At Risk
15453.0,1,7,1388.37,4,4,3,443,Loyal Customer
15454.0,361,1,179.1,1,1,1,111,At Risk
15456.0,282,3,447.22,1,3,2,132,At Risk
15457.0,261,1,237.07,1,1,1,111,At Risk
15458.0,24,1,161.64,3,1,1,311,At Risk
15460.0,353,1,216.76,1,1,1,111,At Risk
15462.0,93,3,234.6,2,3,1,231,At Risk
15463.0,28,1,126.14,3,1,1,311,At Risk
15464.0,337,1,1048.85,1,1,3,113,At Risk
15465.0,19,18,7354.62,3,4,4,344,At Risk
15466.0,84,1,334.53,2,1,2,212,At Risk
15467.0,8,3,524.88,4,3,2,432,Loyal Customer
15468.0,50,2,467.51,2,2,2,222,At Risk
15469.0,49,2,538.55,3,2,2,322,At Risk
15471.0,1,1,469.48,4,1,2,412,Loyal Customer
15472.0,112,1,371.56,2,1,2,212,At Risk
15473.0,13,7,1771.2,4,4,4,444,High Score
15475.0,76,1,454.10999999999996,2,1,2,212,At Risk
15478.0,39,2,1441.42,3,2,3,323,At Risk
15480.0,115,1,905.5,2,1,3,213,At Risk
15482.0,15,12,11054.96,4,4,4,444,High Score
15483.0,160,4,233.81,1,3,1,131,At Risk
15484.0,0,4,3594.31,4,3,4,434,Loyal Customer
15485.0,29,3,2575.0,3,3,4,334,At Risk
15488.0,92,1,91.32000000000001,2,1,1,211,At Risk
15489.0,22,3,1134.28,3,3,3,333,At Risk
15491.0,94,6,3100.09,2,4,4,244,At Risk
15492.0,27,2,659.4599999999999,3,2,2,322,At Risk
15493.0,32,5,2001.8,3,4,4,344,At Risk
15494.0,20,2,1299.23,3,2,3,323,At Risk
15497.0,17,2,1262.2,3,2,3,323,At Risk
15498.0,2,27,13316.4,4,4,4,444,High Score
15500.0,7,4,1131.56,4,3,3,433,Loyal Customer
15502.0,15,12,10384.93,4,4,4,444,High Score
15503.0,362,1,147.09,1,1,1,111,At Risk
15504.0,80,1,52.83,2,1,1,211,At Risk
15505.0,52,5,3610.96,2,4,4,244,At Risk
15506.0,22,3,979.26,3,3,3,333,At Risk
15507.0,171,1,492.36,1,1,2,112,At Risk
15508.0,188,6,1000.27,1,4,3,143,At Risk
15510.0,330,1,250.0,1,1,1,111,At Risk
15511.0,11,5,909.23,4,4,3,443,Loyal Customer
15512.0,155,2,121.0,1,2,1,121,At Risk
15513.0,32,19,14758.220000000001,3,4,4,344,At Risk
15514.0,11,11,4139.46,4,4,4,444,High Score
15516.0,44,3,62.43,3,3,1,331,At Risk
15517.0,232,1,267.03,1,1,1,111,At Risk
15518.0,63,8,1942.45,2,4,4,244,At Risk
15520.0,1,1,343.5,4,1,2,412,Loyal Customer
15521.0,39,8,3000.2,3,4,4,344,At Risk
15522.0,32,2,398.84,3,2,2,322,At Risk
15523.0,83,1,412.01000000000005,2,1,2,212,At Risk
15524.0,24,1,440.0,3,1,2,312,At Risk
15525.0,1,3,825.92,4,3,3,433,Loyal Customer
15526.0,32,2,148.44,3,2,1,321,At Risk
15527.0,18,8,2429.78,3,4,4,344,At Risk
15528.0,253,1,229.33,1,1,1,111,At Risk
15529.0,22,11,3995.23,3,4,4,344,At Risk
15530.0,21,4,1502.35,3,3,3,333,At Risk
15531.0,7,2,2007.44,4,2,4,424,Loyal Customer
15532.0,24,4,1580.93,3,3,3,333,At Risk
15533.0,18,3,807.57,3,3,3,333,At Risk
15535.0,172,4,536.4,1,3,2,132,At Risk
15537.0,162,1,110.92,1,1,1,111,At Risk
15539.0,6,1,538.46,4,1,2,412,Loyal Customer
15540.0,10,1,213.3,4,1,1,411,Loyal Customer
15541.0,113,1,85.13000000000001,2,1,1,211,At Risk
15543.0,287,1,127.86,1,1,1,111,At Risk
15544.0,8,9,3546.71,4,4,4,444,High Score
15545.0,53,2,292.71999999999997,2,2,1,221,At Risk
15547.0,6,14,4954.84,4,4,4,444,High Score
15549.0,76,3,1693.26,2,3,4,234,At Risk
15550.0,3,4,575.63,4,3,2,432,Loyal Customer
15551.0,36,1,436.06,3,1,2,312,At Risk
15552.0,216,1,90.12,1,1,1,111,At Risk
15553.0,59,1,437.23,2,1,2,212,At Risk
15554.0,277,1,217.2,1,1,1,111,At Risk
15555.0,11,16,4805.17,4,4,4,444,High Score
15556.0,23,1,279.77,3,1,1,311,At Risk
15557.0,28,1,473.65000000000003,3,1,2,312,At Risk
15561.0,11,4,800.59,4,3,3,433,Loyal Customer
15562.0,351,1,134.55,1,1,1,111,At Risk
15563.0,21,4,1400.44,3,3,3,333,At Risk
15565.0,49,2,173.16,3,2,1,321,At Risk
15567.0,18,1,186.01,3,1,1,311,At Risk
15568.0,2,3,758.29,4,3,3,433,Loyal Customer
15569.0,103,5,1375.71,2,4,3,243,At Risk
15570.0,6,12,4165.52,4,4,4,444,High Score
15571.0,11,4,650.4300000000001,4,3,2,432,Loyal Customer
15572.0,4,7,2552.86,4,4,4,444,High Score
15573.0,31,2,607.45,3,2,2,322,At Risk
15574.0,177,4,702.25,1,3,3,133,At Risk
15576.0,37,1,940.6700000000001,3,1,3,313,At Risk
15577.0,150,3,258.88,1,3,1,131,At Risk
15578.0,161,1,127.1,1,1,1,111,At Risk
15579.0,68,2,348.6,2,2,2,222,At Risk
15581.0,120,13,3679.9700000000003,2,4,4,244,At Risk
15582.0,24,3,682.9100000000001,3,3,3,333,At Risk
15584.0,23,4,725.11,3,3,3,333,At Risk
15585.0,176,1,455.3,1,1,2,112,At Risk
15587.0,49,4,913.6800000000001,3,3,3,333,At Risk
15589.0,255,3,478.53000000000003,1,3,2,132,At Risk
15592.0,46,1,388.58,3,1,2,312,At Risk
15593.0,70,1,199.8,2,1,1,211,At Risk
15594.0,15,5,1771.78,4,4,4,444,High Score
15596.0,100,5,1406.59,2,4,3,243,At Risk
15597.0,34,1,324.57,3,1,2,312,At Risk
15598.0,52,1,240.68,2,1,1,211,At Risk
15599.0,26,2,761.74,3,2,3,323,At Risk
15601.0,10,14,6776.56,4,4,4,444,High Score
15602.0,7,9,1297.8700000000001,4,4,3,443,Loyal Customer
15603.0,78,1,48.480000000000004,2,1,1,211,At Risk
15604.0,51,1,216.39,2,1,1,211,At Risk
15605.0,35,5,1198.23,3,4,3,343,At Risk
15606.0,60,9,2920.16,2,4,4,244,At Risk
15607.0,336,1,104.76,1,1,1,111,At Risk
15608.0,27,4,1093.68,3,3,3,333,At Risk
15609.0,183,1,298.48,1,1,1,111,At Risk
15610.0,51,1,112.46000000000001,2,1,1,211,At Risk
15611.0,9,13,1591.45,4,4,3,443,Loyal Customer
15612.0,35,2,195.15,3,2,1,321,At Risk
15615.0,9,23,10399.74,4,4,4,444,High Score
15618.0,32,4,776.851,3,3,3,333,At Risk
15619.0,10,1,336.40000000000003,4,1,2,412,Loyal Customer
15620.0,56,3,1553.18,2,3,3,233,At Risk
15621.0,3,4,1293.03,4,3,3,433,Loyal Customer
15622.0,42,9,3709.56,3,4,4,344,At Risk
15623.0,140,1,301.03,2,1,1,211,At Risk
15624.0,116,4,588.13,2,3,2,232,At Risk
15625.0,103,4,1534.26,2,3,3,233,At Risk
15626.0,74,2,675.8,2,2,3,223,At Risk
15628.0,4,9,2870.2400000000002,4,4,4,444,High Score
15630.0,44,2,1186.35,3,2,3,323,At Risk
15632.0,15,8,3285.31,4,4,4,444,High Score
15634.0,16,1,243.55,4,1,1,411,Loyal Customer
15636.0,89,2,724.76,2,2,3,223,At Risk
15637.0,52,1,223.36,2,1,1,211,At Risk
15639.0,133,1,425.32,2,1,2,212,At Risk
15640.0,3,15,12515.66,4,4,4,444,High Score
15641.0,104,4,1887.2,2,3,4,234,At Risk
15643.0,191,3,664.0,1,3,2,132,At Risk
15644.0,165,4,813.0,1,3,3,133,At Risk
15645.0,18,1,612.01,3,1,2,312,At Risk
15646.0,157,3,447.64000000000004,1,3,2,132,At Risk
15648.0,203,2,657.35,1,2,2,122,At Risk
15649.0,335,2,816.0,1,2,3,123,At Risk
15651.0,36,3,646.3,3,3,2,332,At Risk
15652.0,90,1,337.74,2,1,2,212,At Risk
15653.0,92,2,877.4399999999999,2,2,3,223,At Risk
15654.0,8,2,922.53,4,2,3,423,Loyal Customer
15655.0,242,1,560.67,1,1,2,112,At Risk
15656.0,44,4,748.5,3,3,3,333,At Risk
15657.0,22,1,30.0,3,1,1,311,At Risk
15658.0,189,5,1024.1000000000001,1,4,3,143,At Risk
15659.0,43,1,306.45,3,1,1,311,At Risk
15660.0,24,9,1600.86,3,4,3,343,At Risk
15661.0,316,2,309.8,1,2,2,122,At Risk
15663.0,105,1,138.14,2,1,1,211,At Risk
15664.0,50,1,386.43,2,1,2,212,At Risk
15665.0,167,2,2242.01,1,2,4,124,At Risk
15667.0,39,1,301.32,3,1,1,311,At Risk
15668.0,217,1,76.32000000000001,1,1,1,111,At Risk
15669.0,39,4,684.34,3,3,3,333,At Risk
15670.0,296,1,173.05,1,1,1,111,At Risk
15671.0,18,7,2657.13,3,4,4,344,At Risk
15673.0,87,4,2881.02,2,3,4,234,At Risk
15674.0,72,5,2446.6,2,4,4,244,At Risk
15675.0,80,3,323.69,2,3,2,232,At Risk
15676.0,18,3,3435.76,3,3,4,334,At Risk
15677.0,48,1,657.23,3,1,2,312,At Risk
15678.0,52,1,352.7,2,1,2,212,At Risk
15679.0,23,4,781.28,3,3,3,333,At Risk
15680.0,8,3,1333.68,4,3,3,433,Loyal Customer
15681.0,24,5,1426.16,3,4,3,343,At Risk
15683.0,116,1,193.75,2,1,1,211,At Risk
15687.0,8,9,2993.1,4,4,4,444,High Score
15689.0,119,2,254.1,2,2,1,221,At Risk
15690.0,3,2,239.76,4,2,1,421,Loyal Customer
15691.0,251,1,136.8,1,1,1,111,At Risk
15692.0,27,1,191.04,3,1,1,311,At Risk
15694.0,0,14,6479.4,4,4,4,444,High Score
15695.0,266,2,409.98,1,2,2,122,At Risk
15696.0,32,8,2736.46,3,4,4,344,At Risk
15699.0,17,1,309.65,3,1,2,312,At Risk
15700.0,171,2,696.68,1,2,3,123,At Risk
15701.0,1,4,1542.14,4,3,3,433,Loyal Customer
15703.0,264,1,211.5,1,1,1,111,At Risk
15704.0,139,4,2293.62,2,3,4,234,At Risk
15705.0,200,1,143.1,1,1,1,111,At Risk
15706.0,63,4,1060.56,2,3,3,233,At Risk
15707.0,34,4,945.58,3,3,3,333,At Risk
15708.0,40,7,3364.2400000000002,3,4,4,344,At Risk
15709.0,283,1,133.25,1,1,1,111,At Risk
15712.0,8,5,1072.3600000000001,4,4,3,443,Loyal Customer
15713.0,142,2,356.7,1,2,2,122,At Risk
15714.0,11,2,330.88,4,2,2,422,Loyal Customer
15716.0,145,4,1118.81,1,3,3,133,At Risk
15717.0,233,1,150.3,1,1,1,111,At Risk
15719.0,32,13,5045.61,3,4,4,344,At Risk
15720.0,23,1,598.73,3,1,2,312,At Risk
15721.0,11,1,507.08,4,1,2,412,Loyal Customer
15722.0,35,5,2222.56,3,4,4,344,At Risk
15723.0,364,1,203.1,1,1,1,111,At Risk
15724.0,200,2,218.25,1,2,1,121,At Risk
15725.0,14,1,415.25,4,1,2,412,Loyal Customer
15727.0,16,7,5178.96,4,4,4,444,High Score
15729.0,212,1,85.0,1,1,1,111,At Risk
15730.0,65,3,1120.88,2,3,3,233,At Risk
15732.0,211,2,294.12,1,2,1,121,At Risk
15733.0,282,1,162.3,1,1,1,111,At Risk
15734.0,114,2,1339.45,2,2,3,223,At Risk
15737.0,14,8,1205.1200000000001,4,4,3,443,Loyal Customer
15738.0,18,16,4812.42,3,4,4,344,At Risk
15739.0,65,1,449.12,2,1,2,212,At Risk
15740.0,48,1,154.88,3,1,1,311,At Risk
15743.0,15,4,784.46,4,3,3,433,Loyal Customer
15744.0,77,1,34.8,2,1,1,211,At Risk
15745.0,18,4,1094.59,3,3,3,333,At Risk
15746.0,133,1,196.88,2,1,1,211,At Risk
15747.0,12,3,974.04,4,3,3,433,Loyal Customer
15748.0,39,1,149.31,3,1,1,311,At Risk
15749.0,234,3,44534.3,1,3,4,134,At Risk
15750.0,2,8,2465.48,4,4,4,444,High Score
15752.0,39,7,2637.38,3,4,4,344,At Risk
15753.0,304,1,79.2,1,1,1,111,At Risk
15754.0,50,3,458.57,2,3,2,232,At Risk
15755.0,9,6,2364.25,4,4,4,444,High Score
15756.0,60,4,532.96,2,3,2,232,At Risk
15757.0,65,2,714.42,2,2,3,223,At Risk
15758.0,24,1,205.25,3,1,1,311,At Risk
15759.0,217,3,253.04,1,3,1,131,At Risk
15762.0,64,2,583.75,2,2,2,222,At Risk
15763.0,31,2,1086.92,3,2,3,323,At Risk
15764.0,87,6,3279.97,2,4,4,244,At Risk
15766.0,63,1,315.06,2,1,2,212,At Risk
15768.0,115,3,621.8299999999999,2,3,2,232,At Risk
15769.0,6,26,56252.72,4,4,4,444,High Score
15773.0,5,1,635.6800000000001,4,1,2,412,Loyal Customer
15774.0,68,1,270.8,2,1,1,211,At Risk
15775.0,244,1,104.9,1,1,1,111,At Risk
15776.0,132,1,241.62,2,1,1,211,At Risk
15777.0,240,4,1047.11,1,3,3,133,At Risk
15780.0,183,3,475.28000000000003,1,3,2,132,At Risk
15781.0,24,3,345.46,3,3,2,332,At Risk
15782.0,9,3,2614.7400000000002,4,3,4,434,Loyal Customer
15783.0,10,1,246.3,4,1,1,411,Loyal Customer
15785.0,32,5,2328.9700000000003,3,4,4,344,At Risk
15786.0,45,3,4932.2,3,3,4,334,At Risk
15787.0,25,3,948.05,3,3,3,333,At Risk
15789.0,357,1,351.3,1,1,2,112,At Risk
15790.0,9,1,220.85,4,1,1,411,Loyal Customer
15791.0,43,2,1612.69,3,2,3,323,At Risk
15793.0,14,3,965.61,4,3,3,433,Loyal Customer
15795.0,149,1,610.01,1,1,2,112,At Risk
15796.0,0,8,2711.56,4,4,4,444,High Score
15797.0,112,4,2207.4,2,3,4,234,At Risk
15799.0,75,3,884.14,2,3,3,233,At Risk
15800.0,106,2,699.08,2,2,3,223,At Risk
15801.0,45,3,1063.95,3,3,3,333,At Risk
15802.0,142,1,451.42,1,1,2,112,At Risk
15803.0,50,1,415.82000000000005,2,1,2,212,At Risk
15804.0,0,13,4206.39,4,4,4,444,High Score
15805.0,22,17,5528.4800000000005,3,4,4,344,At Risk
15806.0,45,3,784.58,3,3,3,333,At Risk
15807.0,49,3,903.9,3,3,3,333,At Risk
15808.0,305,4,3734.9700000000003,1,3,4,134,At Risk
15809.0,35,5,515.77,3,4,2,342,At Risk
15810.0,78,4,1391.98,2,3,3,233,At Risk
15811.0,21,6,2218.62,3,4,4,344,At Risk
15812.0,106,5,1801.14,2,4,4,244,At Risk
15813.0,207,2,1303.9099999999999,1,2,3,123,At Risk
15814.0,16,4,1945.33,4,3,4,434,Loyal Customer
15815.0,63,5,2100.6,2,4,4,244,At Risk
15819.0,48,4,1905.45,3,3,4,334,At Risk
15820.0,319,1,206.98,1,1,1,111,At Risk
15821.0,43,2,570.96,3,2,2,322,At Risk
15822.0,2,2,885.47,4,2,3,423,Loyal Customer
15823.0,371,1,15.0,1,1,1,111,At Risk
15825.0,171,1,532.94,1,1,2,112,At Risk
15826.0,55,3,1654.31,2,3,3,233,At Risk
15827.0,72,14,1836.0900000000001,2,4,4,244,At Risk
15829.0,98,2,636.14,2,2,2,222,At Risk
15830.0,37,1,576.0,3,1,2,312,At Risk
15831.0,57,3,801.76,2,3,3,233,At Risk
15832.0,253,1,836.79,1,1,3,113,At Risk
15834.0,69,4,2233.75,2,3,4,234,At Risk
15835.0,43,4,954.09,3,3,3,333,At Risk
15836.0,49,1,137.37,3,1,1,311,At Risk
15837.0,64,1,391.98,2,1,2,212,At Risk
15838.0,10,19,33643.08,4,4,4,444,High Score
15839.0,32,3,1048.49,3,3,3,333,At Risk
15840.0,58,2,355.56,2,2,2,222,At Risk
15841.0,72,4,1224.06,2,3,3,233,At Risk
15843.0,303,1,118.95000000000002,1,1,1,111,At Risk
15844.0,45,1,130.73999999999998,3,1,1,311,At Risk
15845.0,17,8,3711.77,3,4,4,344,At Risk
15847.0,37,2,389.27,3,2,2,322,At Risk
15850.0,18,2,238.85,3,2,1,321,At Risk
15852.0,186,2,160.71,1,2,1,121,At Risk
15853.0,51,1,110.8,2,1,1,211,At Risk
15854.0,3,12,2974.65,4,4,4,444,High Score
15855.0,136,5,712.24,2,4,3,243,At Risk
15856.0,3,27,16387.57,4,4,4,444,High Score
15857.0,18,1,297.0,3,1,1,311,At Risk
15858.0,15,5,1438.85,4,4,3,443,Loyal Customer
15860.0,40,8,977.21,3,4,3,343,At Risk
15861.0,11,8,3165.36,4,4,4,444,High Score
15862.0,7,4,832.88,4,3,3,433,Loyal Customer
15863.0,25,2,68.84,3,2,1,321,At Risk
15864.0,21,6,1936.3200000000002,3,4,4,344,At Risk
15865.0,40,3,895.13,3,3,3,333,At Risk
15866.0,100,1,230.53,2,1,1,211,At Risk
15867.0,4,15,3812.64,4,4,4,444,High Score
15869.0,276,2,149.64,1,2,1,121,At Risk
15870.0,32,1,354.09000000000003,3,1,2,312,At Risk
15872.0,14,2,360.93,4,2,2,422,Loyal Customer
15874.0,63,7,4405.88,2,4,4,244,At Risk
15877.0,1,2,493.28,4,2,2,422,Loyal Customer
15880.0,368,1,343.28000000000003,1,1,2,112,At Risk
15881.0,311,5,501.39000000000004,1,4,2,142,At Risk
15882.0,198,4,516.36,1,3,2,132,At Risk
15883.0,1,2,396.48,4,2,2,422,Loyal Customer
15885.0,92,3,379.35,2,3,2,232,At Risk
15886.0,59,1,181.09,2,1,1,211,At Risk
15888.0,80,1,168.31,2,1,1,211,At Risk
15889.0,156,2,446.87,1,2,2,122,At Risk
15891.0,226,1,524.52,1,1,2,112,At Risk
15894.0,252,2,263.55,1,2,1,121,At Risk
15895.0,149,1,179.17,1,1,1,111,At Risk
15897.0,193,2,222.05,1,2,1,121,At Risk
15898.0,0,5,1388.88,4,4,3,443,Loyal Customer
15899.0,368,1,56.25,1,1,1,111,At Risk
15900.0,23,1,351.11,3,1,2,312,At Risk
15901.0,16,3,363.88,4,3,2,432,Loyal Customer
15903.0,9,7,5126.76,4,4,4,444,High Score
15904.0,7,1,164.68,4,1,1,411,Loyal Customer
15906.0,19,7,1567.69,3,4,3,343,At Risk
15907.0,3,3,967.45,4,3,3,433,Loyal Customer
15909.0,173,1,191.94,1,1,1,111,At Risk
15910.0,0,8,1232.18,4,4,3,443,Loyal Customer
15912.0,177,2,264.62,1,2,1,121,At Risk
15916.0,15,8,1528.09,4,4,3,443,Loyal Customer
15917.0,247,1,123.1,1,1,1,111,At Risk
15918.0,190,2,334.23,1,2,2,122,At Risk
15919.0,19,2,639.89,3,2,2,322,At Risk
15920.0,153,4,167.5,1,3,1,131,At Risk
15921.0,172,1,336.03000000000003,1,1,2,112,At Risk
15922.0,372,1,369.5,1,1,2,112,At Risk
15923.0,372,1,127.08,1,1,1,111,At Risk
15925.0,193,1,207.15,1,1,1,111,At Risk
15930.0,66,1,426.63,2,1,2,212,At Risk
15932.0,3,8,2495.87,4,4,4,444,High Score
15933.0,20,3,1107.46,3,3,3,333,At Risk
15935.0,238,2,416.86,1,2,2,122,At Risk
15937.0,63,1,145.35,2,1,1,211,At Risk
15938.0,111,5,404.58,2,4,2,242,At Risk
15939.0,89,15,6115.01,2,4,4,244,At Risk
15940.0,310,1,35.8,1,1,1,111,At Risk
15942.0,133,1,337.44,2,1,2,212,At Risk
15944.0,276,1,325.1,1,1,2,112,At Risk
15945.0,364,1,181.0,1,1,1,111,At Risk
15947.0,82,1,1708.24,2,1,4,214,At Risk
15948.0,7,2,955.24,4,2,3,423,Loyal Customer
15949.0,16,2,364.72,4,2,2,422,Loyal Customer
15950.0,31,4,1765.51,3,3,4,334,At Risk
15951.0,8,2,708.22,4,2,3,423,Loyal Customer
15952.0,33,4,806.57,3,3,3,333,At Risk
15953.0,14,8,1659.3799999999999,4,4,3,443,Loyal Customer
15955.0,23,14,4416.26,3,4,4,344,At Risk
15957.0,31,1,428.89,3,1,2,312,At Risk
15958.0,73,1,104.35,2,1,1,211,At Risk
15963.0,19,2,470.76,3,2,2,322,At Risk
15965.0,16,4,845.64,4,3,3,433,Loyal Customer
15967.0,22,2,418.83,3,2,2,322,At Risk
15969.0,2,3,666.1,4,3,2,432,Loyal Customer
15970.0,303,1,314.1,1,1,2,112,At Risk
15971.0,17,12,4199.85,3,4,4,344,At Risk
15973.0,366,1,307.82000000000005,1,1,2,112,At Risk
15974.0,38,7,3442.15,3,4,4,344,At Risk
15975.0,83,1,371.01,2,1,2,212,At Risk
15976.0,164,2,430.94,1,2,2,122,At Risk
15977.0,16,2,1054.73,4,2,3,423,Loyal Customer
15978.0,76,1,1098.78,2,1,3,213,At Risk
15980.0,88,3,2398.86,2,3,4,234,At Risk
15981.0,24,8,3408.48,3,4,4,344,At Risk
15983.0,21,4,1475.02,3,3,3,333,At Risk
15984.0,2,10,2837.67,4,4,4,444,High Score
15985.0,122,2,1142.42,2,2,3,223,At Risk
15986.0,29,1,168.12,3,1,1,311,At Risk
15987.0,11,7,1451.28,4,4,3,443,Loyal Customer
15988.0,18,1,158.03,3,1,1,311,At Risk
15990.0,43,2,792.11,3,2,3,323,At Risk
15992.0,3,1,41.989999999999995,4,1,1,411,Loyal Customer
15993.0,8,7,2797.57,4,4,4,444,High Score
15994.0,54,1,427.07,2,1,2,212,At Risk
15996.0,87,6,1060.68,2,4,3,243,At Risk
15998.0,36,5,3089.97,3,4,4,344,At Risk
16000.0,2,3,12393.7,4,3,4,434,Loyal Customer
16003.0,29,5,2735.37,3,4,4,344,At Risk
16005.0,11,4,615.39,4,3,2,432,Loyal Customer
16006.0,210,1,101.4,1,1,1,111,At Risk
16007.0,47,4,1701.94,3,3,4,334,At Risk
16008.0,23,3,478.78,3,3,2,332,At Risk
16009.0,21,4,992.71,3,3,3,333,At Risk
16010.0,245,3,407.5,1,3,2,132,At Risk
16011.0,7,16,3362.71,4,4,4,444,High Score
16012.0,34,3,1415.29,3,3,3,333,At Risk
16013.0,3,47,37130.6,4,4,4,444,High Score
16014.0,37,3,662.38,3,3,2,332,At Risk
16015.0,3,3,705.39,4,3,3,433,Loyal Customer
